Lon,Lat,Clave,Edo,Est,Tmed
-98.47,18.61,IZMPB,PUE,"Iz˙car de Matamoros, Pue.",20.7
-89.03,20.93,IZMYC,YUC,"Izamal, Yuc.",26.8
-96.2,17.87,JACOX,OAX,"Jacatepec, Oax.",22.3
-94.67,17.95,JALVC,VER,"Jaltip·n, Ver.",24.2
-103.4,24.28,JALZC,ZAC,"Juan Aldama, Zac.",13
-103.11,21.4,JCHZC,ZAC,"Juchipila, Zac.",16.6
-102.36,22.12,JCQAG,AGS,"Jocoque, Ags.",13.4
-100.52,20.15,JCRGJ,GTO,"JerÈcuaro, Gto.",13.6
-95.03,17.43,JCRVC,VER,"Jes˙s Carranza, Ver.",22.9
-94.09,17.87,JDCVC,VER,"San JosÈ del Carmen, Ver.",21.8
-101,20.38,JDPGJ,GTO,"Jaral del Progreso, Gto.",15.8
-103,22.64,JERZC,ZAC,"Jerez, Zac.",14
-106.81,24.57,JLPSI,SIN,"JosÈ LÛpez Portillo, Sin.",19
-104.52,22.25,JMANR,NAY,"Jes˙s MarÌa, Nay.",23.7
-102.71,20.29,JMYJL,JAL,"Jamay, Jal.",15.4
-108.01,25.9,JNASI,SIN,"Jaina, Sin.",20
-98.8,18.7,JNCMR,MOR,"Jonacatepec, Mor.",19.4
-99.2,18.6,JOJMR,MOR,"Jojutla, Mor.",21.9
-108.7,26.43,JORSI,SIN,"Josefa Ortiz de DomÌnguez, Sin.",21
-97.02,19.6,JOYVC,VER,"La Joya, Ver.",11.5
-99.05,19.63,K27MX,MEX,"km 27+250, MÈx.",14.2
-101.84,20.68,LADGJ,GTO,"Las Adjuntas, Gto.",15.2
-101.29,20.86,LAPURISIMAGJ,GTO,"La PurÌsima, Gto. SGT*",17.3
-101.85,20.67,LASADJUNTAS,GTO,"Las Adjuntas, Gto. SGT*",14
-109.7,23.68,LBABS,BCS,"Los Barriles, B.C.S.",20.1
-100.13,25.43,LBCNL,NL,"Rodrigo GÛmez, N.L.",13.5
-105.41,27.54,LBQCH,CHIH,"La Boquilla, Chih.",12.1
-102.57,22.78,LBUZC,ZAC,"Observatorio de Zacatecas, Zac.",11.2
-96.91,18.21,LCAOX,OAX,"La Carbonera, Oax.",14.8
-94.33,18.11,LCAVC,VER,"La Cangrejera, Ver.",20.8
-109.38,30.44,LCDSO,SON,"L·zaro C·rdenas, Son.",12.3
-101,18.42,LCLGR,GRO,"La Calera, Gro.",25.5
-106.9,23.92,LCRSI,SIN,"La Cruz, Sin.",21.1
-98.91,18.68,LCUMR,MOR,"La Cuera, Mor.",19.4
-108.35,26.9,LD2SI,SIN,"Huites hidromÈtrica, Sin.",19
-103.77,18.81,LDACM,COL,"Laguna de Amela, Col.",25.5
-100.02,16.96,LDCGR,GRO,"Laguna de Coyuca, Gro.",26.4
-103.2,20.29,LDCJL,JAL,"Lago de Chapala, Jal.",17.9
-99.24,16.76,LDGGR,GRO,"Las Vigas, Gro.",26.8
-101.07,20.29,LDYGJ,GTO,"Laguna de Yuriria, Gto.",16
-101.69,21.14,LENGJ,GTO,"LeÛn, Gto.",17.1
-93.56,16.7,LFLCP,CHIS,"Las Flores, Chis.",22.6
-103.6,22.69,LFLZC,ZAC,"La Florida, Zac.",12.5
-97.23,18.92,LGRVC,VER,"Loma Grande, Ver.",12.4
-100.88,20.4,LGVGJ,GTO,"Presa la Gavia, Gto.",15.3
-97.69,19.46,LIBPB,PUE,"Libres, Pue.",14.2
-96.98,20.05,LIBVC,VER,"Libertad, Ver.",20
-101.36,20.28,LJIGJ,GTO,"Las JÌcamas, Gto.",16.7
-107.03,29.88,LJSCH,CHIH,"Las Lajas, Chih.",7
-102.66,23,LLBZC,ZAC,"Llano Blanco, Zac.",11.7
-105.28,28.98,LLNCH,CHIH,"Ing. Luis L. LeÛn, Chih.",10.9
-102.25,22.44,LMOZC,ZAC,"Luis Moya, Zac.",12
-98.76,20.59,LMTHD,HGO,"Metztitl·n, Hgo.",17.7
-103.31,24.61,LNRDR,DGO,"Los Naranjos, Dgo.",14.7
-103.38,22.85,LOBZC,ZAC,"Manuel Felgueres, Zac.",12.2
-96.41,19.26,LOFVC,VER,"Loma Fina, Ver.",23.3
-101.99,22.26,LORZC,ZAC,"Loreto, Zac.",12.8
-102,20.35,LPDMC,MICH,"La Piedad, Mich.",17.6
-94.92,17.42,LPEVC,VER,"Las Perlas, Ver.",22.1
-103.73,19.22,LPSCM,COL,"La Posta, Col.",24.8
-102.2,18.8,LPSMC,MICH,"La PastorÌa, Mich.",26
-110.37,24.15,LPZBS,BCS,"Observatorio de La Paz, B.C.S.",21.4
-101.2,18.8,LPZMC,MICH,"Los Pinzanes, Mich.",27.7
-101.11,21.32,LQMGJ,GTO,"La Quemada, Gto.",11.6
-103.22,23.18,LREZC,ZAC,"Gobernador Leobardo Reynoso, Zac.",11.7
-111.35,26.01,LRTBS,BCS,"Observatorio de Loreto, B.C.S.",19.9
-99.12,22.85,LSRTP,TAMP,"La Servilleta, Tamps.",17.5
-105.47,24.19,LVEDR,DGO,"Las Vegas, Dgo. SMN*",7.7
-97.1,19.65,LVRVC,VER,"Las Vigas de RamÌrez, Ver.",11.5
-100.67,23.65,MA2SL,SLP,"Matehuala, S.L.P. SMN*",14.1
-101.93,20.51,MABGJ,GTO,"Mariano Abasolo, Gto.",16.7
-92.6,17.77,MACTB,TAB,"Macuspana, Tab.",24
-99.55,24.57,MAGTP,TAMP,"Magueyes, Tamps.",13.2
-93.6,17.18,MALCP,CHIS,"NezahualcÛyotl, Chis.",23.1
-103.23,25.53,MATCL,COAH,"Matamoros, Coah.",15.2
-100.64,23.66,MATSL,SLP,"Matehuala, S.L.P.",14
-97.52,25.83,MATTP,TAMP,"Matamoros, Tamps.",15.2
-98.23,19.01,MAYPB,PUE,"Mayorazgo 21 Poniente, Pue.",15.9
-99.22,19.48,MBLMX,MEX,"Molino Blanco, MÈx.",15.9
-99.37,17.47,MCHGR,GRO,"Mochitl·n, Gro.",24.5
-109,25.8,MCHSI,SIN,"Los Mochis, Sin.",20.2
-101.42,26.91,MCVCL,COAH,"Observatorio de Monclova, Coah.",14.5
-97.84,22.28,MDRTP,TAMP,"Madero, Tamps.",19.9
-97.05,20.07,MDTVC,VER,"MartÌnez de la Torre, Ver.",20
-89.65,20.95,MEOYC,YUC,"Observatorio de MÈrida, Yuc.",26
-99.12,19.42,MERSE,CDMX,"Merced, Cd. de MÈx. SGIRPC*",16.1
-96.33,19.15,MFAVC,VER,"Manlio Fabio Altamirano, Ver.",22.6
-103.44,24.29,MGAZC,ZAC,"Miguel Auza, Zac.",12.6
-98.71,22.8,MGSTP,TAMP,"MagiscatzÌn Dos, Tamps.",17.6
-99.43,24.25,MHGTP,TAMP,"Miguel Hidalgo, Tamps.",14.5
-99.4,18.7,MIAMR,MOR,"Miacatl·n, Mor.",20.6
-99.16,22.12,MICSL,SLP,"Micos, S.L.P.",16.8
-94.53,17.98,MINVC,VER,"Minatitl·n, Ver.",21.1
-111.98,26.9,MLGBS,BCS,"MulegÈ, B.C.S.",17.1
-100.24,25.86,MMAN,NL,"Aeropuerto Internacional del Norte, N.L.*",15.3
-96.26,15.77,MMBT,OAX,"Aeropuerto Internacional de BahÌas de Huatulco, Oax.*",26.6
-99.26,18.83,MMCB,MOR,"Aeropuerto Internacional de Cuernavaca, Mor.*",21
-107.47,24.76,MMCL,SIN,"†Aeropuerto Internacional Federal de Culiac·n, Sin.*",22.8
-109.83,27.4,MMCN,SON,"Aeropuerto Internacional de Ciudad ObregÛn, Son.*",17.6
-106.44,31.64,MMCS,CHIH,"Aeropuerto Internacional de Ciudad Ju·rez, Chih.*",8.6
-105.97,28.7,MMCU,CHIH,"Aeropuerto Internacional de Chihuahua, Chih.*",9.7
-98.96,23.71,MMCV,TAMP,"Aeropuerto Internacional de Ciudad Victoria, Tamps.*",16.7
-110.92,27.97,MMGM,SON,"Aeropuerto Internacional de Guaymas, Son.*",19
-111.05,29.09,MMHO,SON,"Aeropuerto Internacional de Hermosillo, Son.*",17.3
-103.58,19.28,MMIA,COL,"Aeropuerto Nacional de Colima, Col.*",23.3
-100.93,25.55,MMIO,COAH,"Aeropuerto Internacional de Saltillo, Coah.*",13.7
-101.48,20.99,MMLO,GTO,"Aeropuerto Internacional de Guanajuato, Gto.*",16.1
-110.37,24.08,MMLP,BCS,"Aeropuerto Internacional de La Paz, B.C.S.*",19
-111.35,25.99,MMLT,BCS,"Aeropuerto Internacional de Loreto, B.C.S.*",20.2
-97.53,25.77,MMMA,TAMP,Aeropuerto Internacional de Matamoros Tamps.*,15.9
-115.25,32.63,MMML,BC,"Aeropuerto Internacional de Mexicali, B.C.*",13.8
-101.03,19.85,MMMM,MICH,"Aeropuerto Internacional de Morelia, Mich.*",14.2
-99.07,19.44,MMMX,CDMX,"Aeropuerto Internacional de la Ciudad de MÈxico, Cd. de MÈx.*",15.3
-100.11,25.78,MMMY,NL,"Aeropuerto Internacional de Monterrey, N.L.*",15
-99.57,27.45,MMNL,TAMP,"Aeropuerto Internacional de Nuevo Laredo, Tamps.*",16
-96.72,17,MMOX,OAX,"Aeropuerto Internacional de Oaxaca, Oax.*",17.8
-97.46,20.6,MMPA,VER,"Aeropuerto de Poza Rica, Ver.*",21.2
-100.54,28.63,MMPG,COAH,"Aeropuerto Internacional de Piedras Negras, Coah.*",12
-102.04,19.4,MMPN,MICH,"Aeropuerto Internacional de Uruapan, Mich.*",17.3
-100.19,20.62,MMQT,QRO,"Aeropuerto Intercontinental de QuerÈtaro, Qro.*",15.4
-109.72,23.14,MMSD,BCS,"Aeropuerto Internacional de Los Cabos, B.C.S.*",21.2
-109.94,22.95,MMSL,BCS,"AerÛdromo Internacional de Cabo San Lucas, B.C.S.",21.2
-100.93,22.26,MMSP,SLP,"Aeropuerto Internacional de San Luis PotosÌ, S.L.P.*",14.1
-103.4,25.56,MMTC,COAH,"Aeropuerto Internacional de TorreÛn, Coah.*",16
-116.97,32.54,MMTJ,BC,"Aeropuerto Internacional de Tijuana, B.C.*",14.2
-99.57,19.34,MMTO,MEX,"Aeropuerto Internacional de Toluca, Edo. de MÈx.*",11
-92.37,14.79,MMTP,CHIS,"Aeropuerto Internacional de Tapachula, Chis.*",27.1
-92.82,18,MMVA,TAB,"Aeropuerto Internacional de Villahermosa, Tab.*",24.4
-102.68,22.9,MMZC,ZAC,"Aeropuerto Internacional de Zacatecas, Zac.*",12.1
-101.46,17.61,MMZH,GRO,"Aeropuerto Internacional de Ixtapa-Zihuatanejo, Gro.*",27.5
-104.56,19.15,MMZO,COL,"Aeropuerto Internacional de Manzanillo-Costalegre, Col.*",26.3
-102.79,21.81,MNLAG,AGS,"Media Luna, Ags.",14.3
-104.32,19.04,MNZCM,COL,"Observatorio de Manzanillo, Col.",27.2
-94.77,18.14,MNZVC,VER,"Minzapan, Ver.",21.6
-89.44,21.11,MOCYC,YUC,"Mococh·, Yuc.",24.6
-98.9,19.46,MONSE,MEX,"Montecillo, MÈx. SGIRPC*",14.5
-101.18,19.69,MORMC,MICH,"Observatorio de Morelia, Mich.",15.4
-103.36,21.21,MORZC,ZAC,"Mezquital del Oro, Zac.",17.2
-103.85,25.82,MPMDR,DGO,"MapimÌ, Dgo.",15
-98.93,26.2,MRGTP,TAMP,"Marte Rodolfo GÛmez, Tamps.",13.5
-95.04,16.88,MROOX,OAX,"MatÌas Romero, Oax. SMN*",22.2
-103.56,22.31,MRSZC,ZAC,"Monte Escobedo, Zac.",10.8
-99.83,25.17,MTMNL,NL,"Montemorelos, N.L.",12.7
-89.29,21.09,MTOYC,YUC,"Motul, Yuc.",23.9
-98.8,21.33,MTPSL,SLP,"Observatorio de Matlapa, S.L.P.",17.9
-100.27,25.68,MTRNL,NL,"Monterrey, N.L.",14.7
-89.71,20.49,MUNYC,YUC,"Muna, Yuc.",24
-99.22,20.24,MXQHD,HGO,"Mixquiahuala, Hgo.",15.2
-100.12,23.42,MYNNL,NL,"Mier y Noriega, N.L.",13.9
-99,18.73,MYOMR,MOR,"Moyotepec, Mor.",21.6
-96.83,19.93,MZNVC,VER,"Misantla, Ver.",16.7
-101.51,27.88,MZQCL,COAH,"M˙zquiz, Coah.",11.2
-106.4,23.23,MZTSI,SIN,"Observatorio de Mazatl·n, Sin.",23
-110.14,29,MZTSO,SON,"Mazat·n, Son.",16.6
-96.87,19.65,NAOVC,VER,"Naolinco, Ver.",14.6
-102.85,21.36,NCTZC,ZAC,"Nochistl·n, Zac.",13.5
-109.69,30.37,NCZSO,SON,"Observatorio de Nacozari, Son.",10.8
-99.14,18.52,NEXMR,MOR,"Nexpa, Mor.",21.3
-102.37,21.78,NGRAG,AGS,"El Ni·gara, Ags.",14.4
-95.52,18.63,NLTVC,VER,"Naranjal, Lerdo de Tejada, Ver.",22.8
-99.32,22.52,NRJSL,SLP,"Naranjos, S.L.P.",17.2
-101.33,27.92,NUEVAROSITA,COAH,"Nueva Rosita, Coah. SMN*",11.6
-109.44,27.07,NVJSO,SON,"Navojoa, Son.",18.3
-102,22.02,NVLAG,AGS,"El Novillo, Ags.",11.2
-112.85,31.87,NYNSO,SON,"Sonoyta, Son.",11
-90.22,19.61,NYXCA,CAMP,"Noh-YaxchÈ, Camp.",25.5
-104.11,25.23,NZSDR,DGO,"Nazas, Dgo.",13.4
-99.03,18.92,OACMR,MOR,"Oacalco, Mor.",18
-96.73,17.07,OACOX,OAX,"Oaxaca Centro, Oax.",19.9
-96.7,17,OAOOX,OAX,"Observatorio de Aeropuerto Oaxaca, Oax.",19.6
-98.9,18.9,OAXMR,MOR,"Oaxtepec, Mor.",19.5
-107.19,24.25,OBISPO,SIN,"Obispo, Sin. SMN*",21.3
-102.29,21.85,OBSAG,AGS,"Observatorio de Aguascalientes, Ags.",14.4
-99.22,18.91,OBSMR,MOR,"Observatorio de Cuernavaca, Mor.",19.8
-99.19,19.62,OBSMX,MEX,"San MartÌn Obispo, MÈx.",15.1
-100.3,25.73,OBSNL,NL,"Observatorio de Monterrey, N.L.",14.5
-107.44,24.63,OBSSI,SIN,"Observatorio de Culiac·n, Sin.",21.3
-92.93,17.98,OBSTB,TAB,"Observatorio de Villahermosa, Tab.",24.8
-98.25,19.32,OBSTL,TLAX,"Observatorio de Tlaxcala, Tlax.",14.5
-102.27,22.58,OCAZC,ZAC,"Ojo Caliente, Zac.",14.1
-101.48,21.65,OCMGJ,GTO,"Ocampo, Gto.",14.9
-93.15,17.23,OCOTEPEC,CHIS,"Ocotepec, Chis. SGT*",15.8
-98.76,18.88,OCTMR,MOR,"Ocuituco, Mor.",18
-100.76,21.85,OCTSL,SLP,"Ojo Caliente, S.L.P.",12.3
-99.8,16.8,ODAGR,GRO,"Observatorio de Acapulco, Gro.",28
-99.5,17.6,ODZGR,GRO,"Observatorio de Zumpango, Gro.",21.6
-104.41,29.56,OJNCH,CHIH,"Ojinaga, Chih.",9.6
-101.92,21.37,OLMJL,JAL,"Observatorio de Lagos de Moreno, Jal.",18.2
-98.74,17.78,OLNGR,GRO,"Olinal·, Gro.",20.7
-98.51,21.84,OLVVC,VER,"El Olivo, Ver.",18.3
-89.85,20.55,OPIYC,YUC,"Opichen, Yuc.",23
-110.71,29.23,ORGSO,SON,"El OrÈgano, Son.",16.9
-97.1,18.85,ORZVC,VER,"Observatorio de Orizaba, Ver.",18.4
-89.39,20.29,OXKYC,YUC,"Oxkutzcab, Yuc.",23.2
-97.53,19.7,OYAPB,PUE,"Oyameles, Pue.",7.5
-104.66,24.24,PA2DR,DGO,"PeÒa del ¡guila hidromÈtrica, Dgo.",11.7
-98.9,24.05,PADTP,TAMP,"Padilla, Tamps.",15.1
-104.66,24.2,PAGDR,DGO,"PeÒa del ¡guila, Dgo.",11.7
-105.02,22.38,PAJNR,NAY,"Pajaritos, Nay.",23
-101.97,21.92,PALAG,AGS,"Palo Alto, Ags.",12.3
-100.82,20.85,PALGJ,GTO,"Presa Allende, Gto. SMN*",14.6
-102.8,22.35,PALZC,ZAC,"Palomas, Zac.",12.1
-97.8,25.8,PANTP,TAMP,"Pueblo An·huac, Tamps.",14.5
-96.08,18.17,PAPOX,OAX,"Papaloapan, Oax.",21.6
-93.33,18.42,PARAISO,TAB,"ParaÌso, Tab. SMN*",24.6
-102.18,25.44,PARCL,COAH,"Parras, Coah.",13.7
-102.28,22.15,PBLAG,AGS,"PabellÛn, Ags.",13.3
-99.18,19.74,PCGMX,MEX,"Puente Colgante, MÈx.",12.6
-91.97,15.85,PCOCP,CHIS,"Puente Concordia, Chis.",22.8
-98.75,20.12,PCOHD,HGO,"Observatorio de Pachuca, Hgo.",13.8
-97.25,18.92,PCRPB,PUE,"Paso Carretas, Pue.",11.8
-101.05,19.49,PDBMC,MICH,"Planta de Bombeo, Mich.",15.6
-87.08,20.63,PDCQR,QROO,"Playa del Carmen, Q. Roo.",26.4
-109.08,29.43,PDNSO,SON,"Paso N·cori, Son.",14.3
-96.14,19.04,PDTVC,VER,"Paso del Toro, Ver.",23
-102.42,22.14,PECAG,AGS,"Plutarco ElÌas Calles, Ags.",13.7
-109.64,28.98,PECSO,SON,"Plutarco ElÌas Calles, Son.",18.2
-99.2,19.33,PEDSE,CDMX,"Pedregal, Cd. de MÈx. SGIRPC*",15.5
-97.81,21.18,PEMVC,VER,"El Moralillo, Ver.",20.3
-101.11,20.52,PERGJ,GTO,"Pericos, Gto.",15.3
-98.33,20.06,PERHD,HGO,"La Esperanza, Hgo.",13.3
-97.24,19.58,PERVC,VER,"Perote, Ver.",10.8
-99.45,17.48,PETGR,GRO,"Petaquillas, Gro.",27.2
-88.93,20.13,PETYC,YUC,"Peto, Yuc.",24.7
-101.4,22.12,PINZC,ZAC,"Pino Su·rez, Zac.",10.5
-99.78,19.46,PIRMX,MEX,"Ignacio RamÌrez, MÈx.",10.2
-99.32,18.63,PIXMR,MOR,"Puente de Ixtla, Mor.",21.9
-98.26,18.2,PIXPB,PUE,"Piaxtla, Pue.",21.1
-93.38,17.61,PLATANAR,CHIS,"Platanar, Chis. SGT*",23.2
-109.93,23.97,PLNBS,BCS,"Los Planes, B.C.S.",18.2
-116.6,31.89,PLZBN,BC,"Presa LÛpez Zamora, B.C. SMN*",14.9
-92.09,18.25,PLZCA,CAMP,"Palizada, Camp.",24.9
-108.58,26.51,PMHSI,SIN,"Miguel Hidalgo, Sin.",19
-110.73,29.21,PMOSO,SON,"Ing. Rodolfo FÈlix ValdÈs, Son.",16.2
-102.9,21.71,PMOZC,ZAC,"Los MoraleÒos, Zac.",17.7
-98.18,22.06,PNCVC,VER,"P·nuco, Ver.",18.8
-100.53,28.71,PNGCL,COAH,"Observatorio de Piedras Negras, Coah.",12
-100.88,21.1,PNLGJ,GTO,"PeÒuelitas, Gto.",13.6
-103.81,19.33,PNTCM,COL,"PeÒitas, Col.",25.4
-92.88,17.85,PNVTB,TAB,"Pueblo Nuevo, Tab.",23.4
-100.5,21.22,POZGJ,GTO,"Pozos, Gto.",12.5
-97.32,20.45,PPNVC,VER,"Papantla, Ver.",17.9
-97.48,20.54,PRCVC,VER,"Poza Rica, Ver.",19.4
-99.27,19.52,PREMX,MEX,"Presa MadÌçn, MÈx. SMN*",13.3
-99.33,20.36,PRGHD,HGO,"Javier Rojo GÛmez, Hgo.",14.8
-99.16,18.77,PROMR,MOR,"Progreso, Mor.",20.3
-89.65,21.28,PROYC,YUC,"Observatorio de Progreso, Yuc.",25.6
-99.31,19.96,PRQHD,HGO,"Requena, Hgo.",15
-105.68,26.92,PRRCH,CHIH,"Observatorio de Parral, Chih.",12
-101,27.42,PRSCL,COAH,"Progreso, Coah.",11.6
-101.29,20.87,PRSGJ,GTO,"La PurÌsima, Gto.",15.7
-98.36,21.3,PSNVC,VER,"PlatÛn S·nchez, Ver.",19.3
-96.48,15.67,PTAOX,OAX,"Observatorio de Puerto ¡ngel, Oax.",27.2
-110.31,28.47,PTASO,SON,"Punta de Agua 2, Son.",15
-102.14,22.2,PTOAG,AGS,"Puerto de la ConcepciÛn, Ags.",12.7
-112.12,30.7,PTQSO,SON,"Pitiquito, Son.",11.4
-102.44,22.24,PTRAG,AGS,"Derivadora PabellÛn, Ags.",13
-92.87,17.87,PUEBLONUEVO,TAB,"Pueblo Nuevo, Tab. SGT*",24.5
-98.94,21.85,PUJSL,SLP,"El Pujal, S.L.P.",18.7
-98.17,19.05,PUOPB,PUE,"Observatorio de Puebla, Pue.",15.3
-92.94,17.57,PUYTB,TAB,"Puyacatengo, Tab.",24
-99.38,20.44,PVAHD,HGO,"Vicente Aguirre, Hgo.",14.8
-95.82,17.83,PVCVC,VER,"Playa Vicente, Ver.",23.7
-106.09,28.66,QIJCH,CHIH,"Observatorio de Chihuahua, Chih.",11.5
-106.47,23.56,QLTSI,SIN,"Quelite, Sin.",21.9
-111.02,30.05,QRBSO,SON,"Querobabi, Son.",14
-98.5,16.66,QTZGR,GRO,"Quetzala, Gro.",27.3
-97.62,19.25,QUIPB,PUE,"Quimixtl·n, Pue.",14.2
-95.63,18.72,RALVC,VER,"Radar Alvarado, Ver.",22.6
-96.71,20.16,RAUVC,VER,"El Raudal, Ver.",19.5
-107.76,25.12,RAVSI,SIN,"EstaciÛn Rancho Viejo, Sin.",20.2
-110.57,29.71,RAYSO,SON,"RayÛn, Son.",14
-109.59,23.59,RBRBS,BCS,"La Ribera, B.C.S.",18.6
-104.1,18.94,RDRCM,COL,"Radar, Col.",27.3
-92.67,15.92,REFCP,CHIS,"Reforma, Chis.",22.6
-93.08,16.16,REVCP,CHIS,"RevoluciÛn Mexicana, Chis.",22.5
-99.03,22.84,RFRTP,TAMP,"RÌo FrÌo, Tamps.",17.9
-103.03,23.82,RGRZC,ZAC,"RÌo Grande, Zac.",13.6
-102.72,20.4,RIOZULA,JAL,"RÌo Zula, Jal. SGT*",16.1
-88.16,21.57,RLAYC,YUC,"RÌo Lagartos, Yuc.",25.2
-99.17,16.82,RMEGR,GRO,"RevoluciÛn Mexicana, Gro.",25.6
-95.92,17.73,RMLOX,OAX,"RÌo Manso Lalana, Oax.",21.5
-97.4,20.12,RNAPB,PUE,"Rancho Nuevo, Pue.",17.8
-96.55,19.35,RNCVC,VER,"Rinconada, Ver.",22.5
-99.33,18.77,RODMR,MOR,"El Rodeo, Mor.",22
-105.21,22.12,ROMNR,NAY,"Rosamorada, Nay.",24.1
-106.37,26.13,ROSDR,DGO,"La Rosilla, Dgo.",5.9
-98.89,21.42,RQTSL,SLP,"Requetemu, S.L.P.",18.7
-105.85,22.98,RSRSI,SIN,"Rosario, Sin.",23.4
-105.14,21.96,RUINR,NAY,"Ruiz, Nay.",23.9
-100,21.93,RVDSL,SLP,"Observatorio de RÌo Verde, S.L.P.",16.4
-98.29,26.08,RYATP,TAMP,"S-J-3-42 Reynosa, Tamps.",13
-98.88,26.17,RYNTP,TAMP,"S-J-2-9 Reynosa, Tamps.",12.8
-100.58,25.27,SAACL,COAH,"San Antonio de las Alazanas, Coah.",12.7
-105.44,25.22,SACDR,DGO,"SalomÈ Acosta, Dgo.",11.9
-98.91,19.53,SADMX,MEX,"San AndrÈs, MÈx.",14
-99.03,19.53,SAGSE,MEX,"San AgustÌn, MÈx. SGIRPC*",15.8
-102.72,20.07,SAHMC,MICH,"Sahuayo, Mich.",17.2
-101.2,20.56,SALAMANCA,GTO,"Salamanca, Gto. SGT*",17.1
-101.02,25.38,SALCL,COAH,"Observatorio de Saltillo, Coah.",12.4
-92.33,17.56,SALTODEAGUA,CHIS,"Salto de Agua, Chis. SGT*",24.2
-100.89,20.21,SALVATIERRA,GTO,"Salvatierra, Gto. SGT*",16.7
-93.28,18,SAMARIA,TAB,"Samaria, Tab. SGT*",22.5
-93.28,18,SAMTB,TAB,"Samaria, Tab.",22.4
-105.33,26.43,SANANTONIO,DGO,"San Antonio, Dgo. SGT*",10
-110.06,23.8,SANBS,BCS,"San Antonio, B.C.S.",18.1
-110,24.08,SARBS,BCS,"El Sargento, B.C.S.",20.6
-101.85,21.35,SAUJL,JAL,"La Sauceda, Jal.",13.3
-93.38,17.42,SAYCP,CHIS,"Sayula, Chis.",23.3
-104.67,23.87,SB2DR,DGO,"Santiago Bayacora hidromÈtrica, Dgo.",13.8
-109.84,23.74,SBABS,BCS,"San Bartolo, B.C.S.",19.6
-104.93,23.82,SBBDR,DGO,"Santa B·rbara, Dgo.",8.1
-91.18,18.97,SBNCA,CAMP,"Sabancuy, Camp.",24
-101.12,27.85,SBNCL,COAH,"Sabinas, Coah.",10.6
-108.88,27.41,SBNSO,SON,"San Bernardo, Son.",19
-99.09,23.03,SBNTP,TAMP,"Sabinas, Tamps.",17.8
-97.81,20.89,SBTVC,VER,"Sombrerete, Ver.",18.9
-104.68,23.87,SBYDR,DGO,"Santiago Bayacora, Dgo.",13.8
-92.63,16.73,SCOCP,CHIS,"Observatorio de San CristÛbal, Chis.",14.7
-102.46,20.21,SCRMC,MICH,"San CristÛbal, Mich.",18.3
-95.2,16.18,SCROX,OAX,"Observatorio de Salina Cruz, Oax.",27.3
-98.22,19.11,SCRPB,PUE,"San CristÛbal Caleras, Pue.",15
-106.95,24.48,SCRSI,SIN,"Santa Cruz, Sin.",22.4
-98.87,22.78,SDATP,TAMP,"Saca de Agua, Tamps.",17.5
-93.06,16.45,SDOCP,CHIS,"Santo Domingo, Chis.",23
-104.05,23.62,SELDR,DGO,"Santa Elena, Dgo.",13
-101.22,21.48,SFEGJ,GTO,"San Felipe, Gto.",10.2
-99.26,19.36,SFESE,CDMX,"Santa Fe, Cd. de MÈx. SGIRPC*",14.2
-114.85,31.03,SFLBN,BC,"Observatorio de San Felipe, B.C.",14.6
-108.78,26.07,SFRSI,SIN,"Sufragio, Sin.",19.6
-96.53,17.88,SFUOX,OAX,"San Felipe Usila, Oax.",20.4
-98.79,23.08,SGBTP,TAMP,"San Gabriel, Tamps.",16.8
-103.51,24.29,SGOZC,ZAC,"Santiago, Zac.",11.9
-95.18,18.45,SIHVC,VER,"Sihuap·n, Ver.",21.9
-99.08,19.47,SJADF,CDMX,"San Juan de AragÛn, Cd. de MÈx.",16.3
-98.2,19.56,SJATL,TLAX,"San JosÈ Atlanga, Tlax.",11.2
-109.71,23.12,SJCBS,BCS,"San JosÈ del Cabo, B.C.S.",20.8
-100.47,17.14,SJEGR,GRO,"San JerÛnimo, Gro.",27.2
-95.13,17.88,SJEVC,VER,"San Juan Evangelista, Ver.",22.8
-101.02,20.4,SJLGJ,GTO,"Santa Julia, Gto.",15.5
-107.84,25.49,SJNSI,SIN,"San Juan, Sin.",20.5
-93.08,17.56,SJOCP,CHIS,"San JoaquÌn, Chis.",24.6
-110.24,28.71,SJPSO,SON,"San JosÈ de Pimas, Son.",15.2
-106.13,24.44,SJRDR,DGO,"San JosÈ de los Reyes, Dgo.",16.6
-102.65,19.84,SJUMC,MICH,"San Juanico, Mich.",17.4
-98.87,19.19,SLAMX,MEX,"San Luis Ameca, MÈx.",13
-99.19,18.92,SLDMR,MOR,"Solidaridad, Mor.",19
-101.2,20.57,SLMGJ,GTO,"Salamanca, Gto.",16.4
-98.21,23.76,SLMTP,TAMP,"Observatorio de Soto la Marina, Tamps.",16.5
-100.52,21.3,SLPGJ,GTO,"San Luis de la Paz, Gto.",12.8
-101.02,22.15,SLPSL,SLP,"Observatorio de San Luis PotosÌ, S.L.P.",19
-107.1,24.45,SLRSI,SIN,"San Lorenzo, Sin.",23.1
-100.67,20.06,SLSGJ,GTO,"SolÌs, Gto.",16
-106.7,24.12,SLTSI,SIN,"Ing. Aurelio Benassini VizcaÌno, Sin.",24.8
-100.89,20.22,SLVGJ,GTO,"Salvatierra, Gto.",16.6
-98.79,22.94,SLZTP,TAMP,"Lic. Emilio Portes Gil, Tamps.",17.1
